Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
" If you ever call me sister again, I'll have you strangled in your sleep.",CERSEI,e8-Second Sons,season-03,Game-of-Thrones,3.526301383972168,NEGATIVE,cersei lannister,,-15.023042514920235,-0.06134969325153374
 What are you doing?,SANSA,e8-Second Sons,season-03,Game-of-Thrones,2.407890558242798,NEGATIVE,sansa stark,,-91.99873901158571,-0.16296296296296298
"  Your father's gone. As the father of the realm, it is my duty to give you away to your husband.",JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,1.1488451957702637,POSITIVE,joffrey baratheon,,-48.749556355178356,-0.09004739336492891
 You may now cloak the bride and bring her under your protection.,HIGH SEPTON,e8-Second Sons,season-03,Game-of-Thrones,0.0658182799816131,NEGATIVE,high septon,,3.8577349483966827,0.0
 Could you-,TYRION,e8-Second Sons,season-03,Game-of-Thrones,1.5881774425506592,POSITIVE,tyrion lannister,,-121.44431991875172,-0.08556832694763729
 Thank you.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,4.572116374969482,POSITIVE,tyrion lannister,,-116.87220354378223,-0.08418367346938775
" Your Grace, Your Grace, my lords, my ladies, we stand here in the sight of gods and men to witness the union of man and wife. One flesh, one heart, one soul, now and forever.",HIGH SEPTON,e8-Second Sons,season-03,Game-of-Thrones,4.362674236297607,POSITIVE,high septon,,8.22040918469429,0.3333333333333333
 Have you ever seen one like it?,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,2.403156042098999,POSITIVE,melisandre,,70.29478438571095,0.17894736842105263
  I've never seen anything like any of this. Not in my life.,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,1.7620303630828855,POSITIVE,gendry,,-120.65932323783636,-0.3944954128440367
" It's shocking, isn't it, the first time you encounter real wealth?  When I was your age, I lived on one bowl of stew a day. And stew is a kind word for it.",MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,2.188829183578491,POSITIVE,melisandre,,72.48361356928945,0.1875
 In Flea Bottom we called them bowls of brown. We'd pretend that the meat in them was chicken. We knew it wasn't chicken.,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,3.450636148452759,NEGATIVE,gendry,,-124.10995938628912,-0.4
" Here, taste this.",MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.871801614761353,POSITIVE,melisandre,,76.3554151840508,0.1958762886597938
 You think I'm trying to poison you?,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.256365299224853,NEGATIVE,melisandre,,73.09904988482594,0.1836734693877551
  That's good.,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,4.501233577728272,POSITIVE,gendry,,-119.60872580856085,-0.38738738738738737
 That's really good.,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,4.571934700012207,POSITIVE,gendry,,-115.03679110854864,-0.375
 Where do you think it's from?,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,2.26885986328125,NEGATIVE,melisandre,,70.8301900215447,0.1717171717171717
  I couldn't even guess.,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,2.3231232166290283,NEGATIVE,gendry,,-117.35991432517767,-0.3805309734513274
" Doesn't matter, does it?  It's the real thing or it's not. You only need a tongue to tell the difference. Go on, have some more. You still don't trust it. You think this is all a mistake and that you'll have to pay somehow for every bite you take.",MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.832671403884888,NEGATIVE,melisandre,,66.99751861765981,0.16
" That thought had crossed my mind, yeah.",GENDRY,e8-Second Sons,season-03,Game-of-Thrones,1.5844863653182983,POSITIVE,gendry,,-115.77542795985937,-0.3684210526315789
 There are no mistakes. Not for us.,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.403109312057495,POSITIVE,melisandre,,70.4006279297173,0.16831683168316833
 I'm a mistake. I'm only here because my father grabbed my mother instead of the girl next to her in the tavern.,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,4.164452075958252,NEGATIVE,gendry,,-119.93988003581762,-0.3739130434782609
" Your father chose your mother because the Lord of Light willed it. He willed it so you could be here right now with a power inside you you can't even begin to understand. And He brought me here to draw it from you and birth it into the world. We're both a part of His plan. He wants this for us. No, He demands this of us.",MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,2.711920976638794,POSITIVE,melisandre,,73.1125489063561,0.17647058823529413
" According to whom?  The Silent Sisters? With their stern looks, muzzled mouths, and dried-up cunts? What have their gods done for you?  Hmm?  When you pray to them, what's their answer?  A god is real or he's not. You only need eyes to see.",MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,2.8463685512542725,NEGATIVE,melisandre,,70.26618035510182,0.1650485436893204
" Death is coming for everyone and everything. A darkness that will swallow the dawn. And we can stop it, you and I.",MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,0.9751591682434082,NEGATIVE,melisandre,,69.29102118685842,0.15384615384615385
 Let me show you what you have inside you. Come fight death with me.,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.078726291656494,POSITIVE,melisandre,,72.36974747851491,0.1619047619047619
 What are you doing?,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,2.407890558242798,NEGATIVE,gendry,,-122.34777059406042,-0.3793103448275862
  You have to trust me.,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.5722177028656006,POSITIVE,melisandre,,75.94196518138051,0.16981132075471697
 What--?  Get it away. Get it off me.,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,3.483305692672729,NEGATIVE,gendry,,-125.83107628673315,-0.38461538461538464
" Don't fight, don't fight. They won't take much.",MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,4.319945812225342,NEGATIVE,melisandre,,71.62201936915517,0.1588785046728972
 Why are you doing this?,GENDRY,e8-Second Sons,season-03,Game-of-Thrones,3.862962484359741,NEGATIVE,gendry,,-129.6940387710929,-0.3898305084745763
  I told you there's power in the blood of kings. And you have so much blood.,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.244837045669556,POSITIVE,melisandre,,74.86685641482472,0.16666666666666666
" No. No, no, no, no! Not there. Not there!",GENDRY,e8-Second Sons,season-03,Game-of-Thrones,3.714951276779175,NEGATIVE,gendry,,-133.40899004787207,-0.3949579831932773
  You can blame Ser Davos. He didn't believe in the power of king's blood. He wanted a demonstration.,MELISANDRE,e8-Second Sons,season-03,Game-of-Thrones,3.559483766555786,NEGATIVE,melisandre,,71.30737264826894,0.1559633027522936
" Please. Please, Your Grace. My lord!",GENDRY,e8-Second Sons,season-03,Game-of-Thrones,4.084086418151856,POSITIVE,gendry,,-129.3249036297202,-0.38333333333333336
 (cries out),GENDRY,e8-Second Sons,season-03,Game-of-Thrones,2.555873155593872,NEGATIVE,gendry,,-131.88077678531408,-0.3884297520661157
" So their son will be your nephew. After you're wed to Cersei, of course. And you will be the king's stepfather and brother-in-law. When you marry the king, Joffrey's mother will become his sister-in-law and your son will be Loras' nephew?  Grandson?  I'm not sure. But your brother will become your father-in-law. That much is beyond dispute.",OLENNA,e8-Second Sons,season-03,Game-of-Thrones,1.1380534172058103,POSITIVE,olenna,,-0.8925909381359813,-0.09090909090909091
 (snorts),TYRION,e8-Second Sons,season-03,Game-of-Thrones,2.757600784301758,NEGATIVE,tyrion lannister,,-119.62980432808399,-0.08535031847133757
" Will you pardon me, my lord?",SANSA,e8-Second Sons,season-03,Game-of-Thrones,1.289587140083313,NEGATIVE,sansa stark,,-93.28832615166903,-0.16605166051660517
  Of course. Of course. En--enjoy.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,4.5673041343688965,POSITIVE,tyrion lannister,,-115.0625001937151,-0.08396946564885496
 Perhaps you could talk to your bride-to-be instead.,CERSEI,e8-Second Sons,season-03,Game-of-Thrones,2.6871678829193115,NEGATIVE,cersei lannister,,-17.710210397839546,-0.06422018348623854
 I've got a lifetime for that.,JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,4.000446319580078,POSITIVE,joffrey baratheon,,-44.74911003559828,-0.08490566037735849
 Stay.,CERSEI,e8-Second Sons,season-03,Game-of-Thrones,3.156502246856689,POSITIVE,cersei lannister,,-14.553708150982857,-0.06097560975609756
 You seem rather drunk.,TYWIN,e8-Second Sons,season-03,Game-of-Thrones,4.513631343841553,NEGATIVE,tywin lannister,,-29.872266575694084,-0.11711711711711711
 Rather less than I plan to be. Isn't it a man's duty to be drunk at his own wedding?,TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.502448797225952,NEGATIVE,tyrion lannister,,-118.56494899094105,-0.08513341804320203
"  This isn't about your wedding. Renly Baratheon had a wedding. Your wife needs a child, a Lannister child, as soon as possible.",TYWIN,e8-Second Sons,season-03,Game-of-Thrones,2.9957854747772217,NEGATIVE,tywin lannister,,-32.868052050471306,-0.1210762331838565
 And?,TYRION,e8-Second Sons,season-03,Game-of-Thrones,1.9976645708084104,NEGATIVE,tyrion lannister,,-120.56261356174946,-0.08629441624365482
"  If you're going to give her one, you need to perform.",TYWIN,e8-Second Sons,season-03,Game-of-Thrones,0.4465278685092926,POSITIVE,tywin lannister,,-32.42152418196201,-0.11607142857142858
 What did you once call me?  A drunken little lust-filled beast.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,0.4838849604129791,POSITIVE,tyrion lannister,,-120.07872860133648,-0.08491761723700887
 More than once.,TYWIN,e8-Second Sons,season-03,Game-of-Thrones,3.4204227924346924,POSITIVE,tywin lannister,,-29.00110138952732,-0.1111111111111111
" There you have it. Nothing to worry about. Drinking and lust, no man can match me in these things. I am the god of tits and wine. I shall build a shrine to myself at the next brothel I visit.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,1.657461643218994,POSITIVE,tyrion lannister,,-118.42126695811749,-0.08354430379746836
" You can drink, you can joke, you can engage in juvenile attempts to make your father uncomfortable, but you will do your duty.",TYWIN,e8-Second Sons,season-03,Game-of-Thrones,3.5396525859832764,POSITIVE,tywin lannister,,-25.461448803544044,-0.10619469026548672
" Well, my father once told me--",LORAS,e8-Second Sons,season-03,Game-of-Thrones,1.505911350250244,POSITIVE,loras tyrell,,15.451433494687084,0.034482758620689655
 Nobody cares what your father once told you.,CERSEI,e8-Second Sons,season-03,Game-of-Thrones,4.2898054122924805,NEGATIVE,cersei lannister,,-18.843513563275337,-0.06382978723404255
" Congratulations, my lady.",JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,4.42197322845459,POSITIVE,joffrey baratheon,,-40.32713680714369,-0.07981220657276995
" Thank you, Your Grace.",SANSA,e8-Second Sons,season-03,Game-of-Thrones,4.594451427459717,POSITIVE,sansa stark,,-88.69387472420931,-0.16176470588235295
" Well, you've done it. You've married a Lannister. Soon you'll have a Lannister baby. It's a dream come true for you, isn't it?  What a glorious day.",JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,4.3893914222717285,POSITIVE,joffrey baratheon,,-35.93774538487196,-0.07476635514018691
" Yes, Your Grace.",SANSA,e8-Second Sons,season-03,Game-of-Thrones,4.514303207397461,POSITIVE,sansa stark,,-84.17957151681185,-0.1575091575091575
 I suppose it doesn't really matter which Lannister puts the baby into you. Maybe I'll pay you a visit tonight after my uncle passes out. How'd you like that?,JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,2.1870479583740234,POSITIVE,joffrey baratheon,,-33.750697426497936,-0.06976744186046512
 You wouldn't? That's all right. Ser Meryn and Ser Boros will hold you down.,JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,3.648114442825317,POSITIVE,joffrey baratheon,,-30.10258298367262,-0.06481481481481481
 Time for the bedding ceremony.,JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,0.3007650673389435,NEGATIVE,joffrey baratheon,,-30.403348051011562,-0.06912442396313365
 There will be no bedding ceremony.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.3186395168304443,NEGATIVE,tyrion lannister,,-121.73990647494793,-0.08470290771175727
" Where's your respect for tradition, Uncle? Come, everyone. Pick her up and carry her to her wedding bed. Get rid of her gown. She won't be needing it any longer. Ladies, attend to my uncle. He's not heavy.",JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,3.5011470317840576,POSITIVE,joffrey baratheon,,-26.902201019227505,-0.06422018348623854
 There will be no bedding ceremony.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.3186395168304443,NEGATIVE,tyrion lannister,,-125.05854599177837,-0.08585858585858586
 There will be if I command it.,JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,2.030032157897949,POSITIVE,joffrey baratheon,,-24.872168861329556,-0.0593607305936073
 Then you'll be fucking your own bride with a wooden cock.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,2.6222803592681885,NEGATIVE,tyrion lannister,,-127.68082635104656,-0.08701134930643127
 What did you say? What did you say?,JOFFREY,e8-Second Sons,season-03,Game-of-Thrones,2.7307937145233154,NEGATIVE,joffrey baratheon,,-27.60296257585287,-0.06363636363636363
"  I believe we can dispense with the bedding, Your Grace. I'm sure Tyrion did not mean to threaten the king.",TYWIN,e8-Second Sons,season-03,Game-of-Thrones,0.4404557347297668,POSITIVE,tywin lannister,,-25.020993068814278,-0.1013215859030837
" A bad joke, Your Grace. Made out of envy of your own royal manhood. Mine is so small. My poor wife won't even know I'm there.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.4882800579071045,NEGATIVE,tyrion lannister,,-131.16910640895367,-0.08816120906801007
" Your uncle is clearly quite drunk, Your Grace.",TYWIN,e8-Second Sons,season-03,Game-of-Thrones,4.0387701988220215,NEGATIVE,tywin lannister,,-29.0597632676363,-0.10526315789473684
" My tiny drunk cock and I have a job to do. Come, wife.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,2.341206789016724,POSITIVE,tyrion lannister,,-128.82789961993694,-0.08679245283018867
" I vomited on a girl once in the middle of the act. Not proud of it. But I think honesty is important between a man and wife, don't you agree?  Come, I'll tell you all about it. Put you in the mood.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.3016104698181152,POSITIVE,tyrion lannister,,-125.52628915011883,-0.08542713567839195
" Is that wise, my lord?",SANSA,e8-Second Sons,season-03,Game-of-Thrones,4.013692378997803,POSITIVE,sansa stark,,-80.16587913781404,-0.15328467153284672
"  Tyrion, Sansa. My name is Tyrion.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,0.1568762809038162,NEGATIVE,tyrion lannister,,-125.68316543102264,-0.08657465495608532
" Is that wise, Tyrion?",SANSA,e8-Second Sons,season-03,Game-of-Thrones,2.994792938232422,POSITIVE,sansa stark,,-77.17108619958162,-0.14909090909090908
  Nothing was ever wiser.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.0275442600250244,NEGATIVE,tyrion lannister,,-128.71070969104767,-0.08771929824561403
 Astoundingly long.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.2575137615203857,POSITIVE,tyrion lannister,,-125.45319592952728,-0.08635794743429287
 What?,SANSA,e8-Second Sons,season-03,Game-of-Thrones,2.787653684616089,NEGATIVE,sansa stark,,-79.95873988419771,-0.15217391304347827
  Neck. You have one. How old are you exactly?,TYRION,e8-Second Sons,season-03,Game-of-Thrones,2.39380955696106,NEGATIVE,tyrion lannister,,-127.84700548648834,-0.0875
 14,SANSA,e8-Second Sons,season-03,Game-of-Thrones,2.1618916988372803,POSITIVE,sansa stark,,-77.79684818536043,-0.148014440433213
"  Well, talk won't make you any older. My lord father has commanded me to consummate this marriage.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,0.092291310429573,POSITIVE,tyrion lannister,,-127.75471417605877,-0.08614232209737828
" Stop. I can't. I could, I won't.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,3.497323751449585,NEGATIVE,tyrion lannister,,-131.25203792750835,-0.08728179551122195
 But your father--,SANSA,e8-Second Sons,season-03,Game-of-Thrones,1.3720685243606567,POSITIVE,sansa stark,,-76.42477966099977,-0.14388489208633093
" If my father wants someone to get fucked, I know where he can start. I won't share your bed. Not until you want me to.",TYRION,e8-Second Sons,season-03,Game-of-Thrones,2.38218092918396,NEGATIVE,tyrion lannister,,-133.6342188566923,-0.08841843088418432
 What if I never want you to?,SANSA,e8-Second Sons,season-03,Game-of-Thrones,3.317721605300904,NEGATIVE,sansa stark,,-79.74250126630068,-0.14695340501792115
  And so my watch begins.,TYRION,e8-Second Sons,season-03,Game-of-Thrones,1.7421156167984009,NEGATIVE,tyrion lannister,,-135.37633447349072,-0.08955223880597014
 19,DAENERYS,e8-Second Sons,season-03,Game-of-Thrones,2.0363006591796875,POSITIVE,daenerys targaryen,,-77.97838787734509,-0.12166172106824925
